0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.1605,0.55934,0.2421,1.7211,22.163,0.0,0.20184000000000002,0.78783,3.2667,0.44066000000000005,0.22098,0.60116,0.080200002,0.20184000000000002,779.25,0.4684,1.7878,0.20184000000000002,0.061787002,5.1338,1.2815,0.22083000000000003,0.049132000999999995,0.24466,0.27426,0.39449,11.54,0.5735100000000001,3.4655,0.15803,0.067459002,40.12,9.0977,5.4611,0.21211999999999998,3.2667,2.4273,0.6598,0.064934,0.16347,0.066355,0.06760100299999999,58.432999,53.299,3.4932,1.5842,5.4903,0.16068,0.049187999,1.0331,0.33576,0.10992,1.0439,1.5630000000000002,707.0700099999999,0.064934,0.36423,0.93844002,0.49728999999999995,71.09699999999998,6.8482,37.514998999999996,9.7295,7.7385
0.26565,0.07274800000000001,0.76955,15.15,341.85,0.0,0.26565,12.745999999999999,1.3433,0.92725,0.31951999999999997,4.8846,0.23039,0.26565,85.79799999999999,4.2542,13.745999999999999,0.26565,0.19776,45.848999,10.849452080047193,0.0,0.19776,0.26565,0.8804200000000001,4.2542,0.0,4.3709,3.6195,-0.22757,0.44681999,30.608,11.925,8.914899999999998,0.007739,1.3433,175.25911183689925,0.92725,0.0057609999,7.4475,0.055323000000000004,0.0,113.82,67.971001,1.5743,12.047,94.96700000000001,-0.043831999999999996,-0.03263,11.325999999999999,0.054386000000000004,0.083857,5.2666,5.2666,3204.1001,0.51721001,0.28649,0.53171998,0.0,7.9608,5.3699,14.777000000000001,24.7,7.6298
0.14649,0.51922,0.24494000000000002,1.4897,15.799000000000001,0.0,0.18055,0.9259700000000001,1.8478,0.48078000000000004,0.20314000000000002,0.36096999999999996,0.14187001,0.18055,722.96,0.5048699999999999,1.926,0.18055,0.097709998,26.506999999999998,10.86987466463957,0.17768,0.079281002,0.18055,0.19016,0.43928999999999996,7.8657,0.96098,3.7732,0.17225,0.10236,106.27,3.4348,3.3088,0.1298,1.8478,173.69944393585752,0.48078000000000004,0.070248999,0.47961000000000004,0.06675299999999999,0.096159004,99.800003,73.292999,1.0917,1.2214,28.509,0.096089,0.052003,1.4351,0.50017,0.29114,1.8862,1.8862,1453.0,0.070248999,0.3047,0.90671998,0.0,13.77,4.98,98.80100300000001,3.6943,7.2493
0.11660999999999999,0.62867,-0.30472,0.3761,-197.69,0.0,0.14633,0.59067,0.85183,0.37133,0.15192999999999998,0.29962,0.29545999,0.14633,911.71,0.40035,1.5907,0.14633,0.17179,17.688,1.0717,0.11605,0.13689999,0.27649,0.20634,0.35307,20.721,-0.37329,4.6554,0.71508002,0.17600000000000002,242.15,1.5073,1.1711,0.11563,0.85183,1.3702,0.47526,0.13574,0.040871,0.094652,0.13623001,70.154999,52.466999,2.8249,0.29158,20.465999999999998,0.010694,0.012554000000000001,0.29219,0.48841,0.66342,0.45488999999999996,0.58221,-13781.0,0.13574,0.31404,0.83524001,0.27988,20.635,6.9567,209.28,1.7441,1.0435
-0.07148099999999999,0.45768000000000003,0.067503,1.1475,32.283,0.35144000000000003,-0.071538,1.1055,0.9306399999999999,0.50597,-0.071538,-0.15631,-0.19396999,-0.071538,-2446.2,-0.14920999999999998,2.1849,-0.071538,-0.2032,34.948002,1.127,-0.03615,-0.20303001,0.43523,0.50597,-0.14908,-0.9555600000000001,0.14217,4.4273,1.0984,-0.2032,441.58,0.82657,-0.078984,-0.03615,0.37695,174.10255361548087,0.50597,-0.10268,0.15542,-0.45733,-0.10268,470.73000999999994,435.78,-2.1205,1.0738,32.524,-0.039397,-0.1119,1.1475,0.45768000000000003,1.2098,1.0656,1.0656,1805.5,-0.074528001,-0.14128,1.0745,0.0,10.444,0.83757,474.48999000000003,0.7692399999999999,0.74149
0.081803,0.78776,-0.054284000000000006,0.7895300000000001,-63.545,0.0,0.094421,0.26943,0.75465,0.21224,0.11559000000000001,0.36608,0.27658999,0.094421,1377.5,0.26497,1.2694,0.094421,0.12512,21.579,1.3001,0.070233,0.1084,0.10687,0.20344,0.24895,3.3173,-0.068165,4.0551,0.99880999,0.15317,137.91,2.6466,0.8665200000000001,0.072046,0.75465,0.30234,0.73821,0.09546899800000001,0.13732,0.14229,0.09306699800000001,81.362999,59.784,1.8335,0.61656,23.855999999999998,-0.044077,-0.05840700099999999,0.2585,0.25792,0.37785,0.26652,0.9269799999999999,-616.28003,0.09546899800000001,0.38542,0.88259,2.4781,16.915,6.1053,124.75,2.9259,0.94762
0.098989,0.77057,0.10084,1.1432,-72.727,0.0,0.12772999999999998,0.29774,2.2012,0.22943000000000002,0.15333,0.18136,0.065929003,0.12772999999999998,1938.1,0.18833,1.2977,0.12772999999999998,0.058029,84.461998,10.66526367286089,0.15316,0.044969998,0.12772999999999998,0.18936,0.15103,5.984,0.51749,4.7077,0.34819001,0.065384001,124.75,2.9259,2.6742,0.14054,2.2012,4.4833,0.2954,0.06384799599999999,0.011913,0.1506,0.069581002,132.11,47.652,0.19434,0.41995,90.223,0.13577,0.06168099900000001,1.0449,0.70429,0.34178000000000003,1.1774,1.5159,5144.3999,0.06384799599999999,0.43145,0.94257998,0.28754,4.3214,7.6597,116.78,3.1254,11.296
-0.010451,0.9493799999999999,-0.10703,0.8862200000000001,-35.611,-0.35644000000000003,-0.010451,0.053318,3.1997,0.050619,-0.010451,-0.011111,0.0073560001,-0.010451,14722.0,0.024793,1.0533,-0.010451,-0.003266,15.923,0.9191799999999999,0.0,-0.003266,-0.36689,0.020312,0.024793,1613.1490768359183,-0.64312,3.2174,0.24859001,-0.0065959999,127.83,2.8552,2.8289,0.007508,3.1997,171.83887000556444,0.050619,0.0023469999,0.18039000000000002,0.9310700000000001,0.0,75.735001,59.811001,-0.07487200000000001,0.73782,18.971,-0.033989,-0.010623,0.87803,0.94061,0.35023000000000004,0.30417,0.30417,-176.57001,0.16065,-0.20647,0.84044999,0.0,22.923000000000002,6.1025,107.3,3.4017,19.227
0.0682,0.61644,0.20722,1.3677,5.6772,0.28086,0.090805,0.56387,1.0588,0.34759,0.090805,0.16112,0.06499200299999999,0.090805,1960.7,0.18616,1.6222,0.090805,0.051428999999999996,18.712,1.4624,0.1026,0.038626,0.35783000000000004,0.34759,0.14948,0.61529,0.9042100000000001,4.2969,0.34739000000000003,0.051428999999999996,123.36,2.9588,0.16645,0.1026,1.7716,12.876,0.40042,0.058111000999999995,0.16654000000000002,0.16014,0.058111000999999995,139.94,121.23,0.75345,1.2071,19.813,0.07865599999999999,0.044548001,1.2505,0.5636,0.33798,1.5167,1.7472,4104.8999,0.055546001,0.19621,0.94445002,0.152,19.506,3.0108,116.51,3.1328,7.7043
0.044186,0.37251999999999996,0.14375,2.4516,44.034,0.0,0.066,1.6844,0.65953,0.62748,0.07325599999999999,0.6665,0.22166,0.066,930.09,0.39244,2.6844,0.066,0.10007,41.396999,1.1095,0.062397,0.066996001,0.16956,0.6247,0.33388,8.5997,0.18984,5.3235,0.44988,0.11097,57.558,6.3414,1.6857,0.031574,0.65953,1.6643,0.72841,0.047873002000000005,0.7852,0.087086,0.094608001,91.32599599999999,49.928001,0.5907,1.6963,43.479,-0.017792,-0.026977001,0.65171,0.099025,0.15769,0.8286600000000001,0.96194,30277.0,0.047873002000000005,0.070418,0.90609002,0.16084,8.817,7.3105,54.803001,6.6602,0.87098
0.3835,0.31137,0.58544,2.8802,57.006,0.90756,0.3835,1.9584,1.1486,0.60977,0.3835,1.2317,0.14983,0.3835,274.48,1.3298,3.2116,0.3835,0.13878,26.848000000000003,1.1949,0.38595,0.13878,0.90756,0.60977,1.3298,1.6042,5.6734,3.9530000000000003,0.084784001,0.13878,47.238,7.7268,1.2395,0.38595,2.8259,177.05873159196193,0.60977,0.13965999999999998,0.26693,0.024579,0.13965999999999998,107.47,80.625999,1.8867,2.2274,30.838,0.3554,0.12861,2.8802,0.31137,0.12942,5.9092,5.9092,5254.1001,0.1294,0.62893,0.87059999,0.0,13.595,4.5271,41.125999,8.8752,26.78
0.1664,0.42796999999999996,0.37726,3.0689,22.913,0.29199,0.20885,1.3022,1.1471,0.5573,0.20885,1.1453,0.13526,0.20885,578.67,0.63076,2.3366,0.20885,0.10464000000000001,46.558997999999995,1.3461,0.24261999999999997,0.083374999,0.36184,0.5573,0.53157,1.3945,0.8566600000000001,4.4753,0.17669,0.10464000000000001,38.254,9.5414,0.56692,0.24261999999999997,2.0155,1.2419,0.80292,0.12157000000000001,0.49996,0.046326,0.12157000000000001,85.672997,39.113997999999995,0.65362,1.6728,53.407,0.18153,0.090956002,1.3076,0.18235,0.10480999999999999,1.2655,1.8232,11271.0,0.12822001,0.29857,0.87177998,0.44073,7.8395,9.3317,33.348999,10.945,4.5318
0.024673,0.37191,-0.076887,0.79064,-157.08,0.039806,0.030219,1.6269999999999998,1.032,0.60509,0.030219,0.082287,0.15120999999999998,0.030219,1344.2,0.27154,2.6888,0.030219,0.045244999,94.844002,1.0503,0.023563999999999998,0.036940999,0.06047,0.60509,0.25663,0.36409,-0.10834,4.8001,0.53026998,0.045244999,207.12,1.7623,0.06335700000000001,0.023563999999999998,0.69353,24.986,0.60977,0.03528,0.051262,0.12962,0.03528,148.39,53.544998,0.14217,0.31806,97.87899999999999,-0.047206,-0.07067999999999999,0.7807,0.36724,0.56744,0.85267,0.85925,-4852.0,0.031010000000000003,0.040775,0.96899003,0.007726,3.8484,6.8168,200.69,1.8187,0.94116
0.35268,0.59145,-0.040126999999999996,0.8664200000000001,-15.574000000000002,0.011275,0.35268,0.69077,1.5099,0.40855,0.39766999999999997,1.1740000000000002,0.25705001,0.35268,556.22,0.65622,1.6908,0.35268,0.23357999,1.5093,10.942394807267174,0.33573000000000003,0.23357999,0.35268,0.36396,0.65622,7.4626,-0.054245,3.9528,0.34652999,0.23357999,93.395,3.9081,1.985,0.33588,1.5099,0.87282,0.6996,0.22245,0.23671999999999999,0.053114999999999996,0.22236,45.728001,44.219002,56.486999999999995,0.84564,1.9411,0.30029,0.19888,0.44006000000000006,0.3004,0.25588,0.5523,0.94575,-359.91,0.22245,0.86324,0.19888,0.71239,241.83,8.2544,72.619003,5.0262,2.0411
0.10955999999999999,0.65027,0.049312,1.0961,-16.156,0.0,0.10955999999999999,0.53782,2.5581,0.34973000000000004,0.12952,0.21347,0.067589998,0.10955999999999999,1372.7,0.26589,1.5378,0.10955999999999999,0.042828999000000006,21.528000000000002,1.2729,0.12675999999999998,0.042828999000000006,0.2106,0.066804,0.26589,6.3525,0.11273,3.8541,0.24950001,0.050508,76.087,4.7972,3.7863,0.09598,2.5581,4.6577,0.43811000000000005,0.037519999,0.035275,0.11402999999999999,0.049550999000000005,77.684998,56.157001,0.72615,0.80211,22.366999999999997,0.063416,0.02479,0.86511,0.5132399999999999,0.20845999999999998,0.79948,1.0015,352.42001,0.037519999,0.31328,0.95778,0.25273,16.955,6.4997,73.23200200000001,4.9842,5.8478
0.5489,0.065688,0.8053100000000001,13.26,91.27,0.0,0.5489,14.222999999999999,2.8264,0.9343100000000001,0.61873,8.3562,0.20240999999999998,0.5489,41.911,8.709,15.222999999999999,0.5489,0.19420999,32.222,10.889542848089132,0.61529,0.19420999,0.5489,0.9145700000000001,8.709,8.8116,6.2424,3.4369,-0.12022000000000001,0.19420999,10.864,33.596,33.596,0.61955,2.8264,174.37974168588156,0.9343100000000001,0.2192,6.2058,0.00343,0.21769001,59.837002000000005,27.615,2.1999,9.4611,41.268,0.59211,0.20949,13.26,0.065688,0.029766,7.2424,7.2424,2202.3,0.2192,0.58749,0.80602998,0.0,11.328,13.218,8.4829998,43.027,21.909000000000002
0.16152,0.5275,-0.045462,0.87876,-28.995,0.00025499999999999996,0.16152,0.89574,2.3941,0.4725,0.16476,0.43073999999999996,0.08836100300000001,0.16152,910.15,0.40103,1.8957,0.16152,0.067466997,12.758,1.2789,0.0,0.067466997,0.29814,0.47117,0.40103,0.0,-0.067807,4.8967,0.17876001,0.15336999,79.92700000000002,4.5667,3.2464,0.024927,2.3941,2.3819,0.57572,0.010412000000000001,0.27809,0.35151,0.0,34.341,21.583000000000002,1.9303,0.65561,17.836,-0.050022000000000004,-0.020894,0.6247,0.37499,0.21898,0.70473,0.8586799999999999,-3584.1001,0.28472,0.34185,0.71947998,0.21845,28.61,16.910999999999998,57.169998,6.3844,3.5708
0.45282,0.075249,0.60338,12.732000000000001,46.36,0.42756000000000005,0.45282,12.289000000000001,2.847,0.92475,0.45282,8.8048,0.17523,0.45282,55.053999999999995,6.6298,13.289000000000001,0.45282,0.15905,37.768002,1.3781,0.45218,0.15905,0.69129,0.88038,6.6298,1614.017041047245,1.7480000000000002,3.6407,-0.0075239999999999994,0.15905,7.7154,47.308,32.332,0.41405,2.847,15.122,0.94857,0.14543,1.9069,0.005034,0.15882000000000002,71.375999,33.608002,1.5371,7.0041,44.195,0.40610999999999997,0.14263999,8.7019,0.051428999999999996,0.021138,2.679,2.748,2638.2,0.14543,0.48967,0.84309,0.025758999999999997,9.6643,10.860999999999999,6.593299900000001,55.358999999999995,8.2477
0.003188,0.28620999999999996,0.42861000000000005,2.7325,17.684,-0.054398,0.007361,1.4429,1.0137,0.41298,0.007361,0.029752999999999998,0.047246002,0.007361,1185.1,0.30799,3.4939,0.007361,0.003945000000000001,66.935997,1.2096,0.010939,0.0017079999999999999,-0.043877,0.41298,0.29341,0.05943300000000001,1.3229,4.2258,0.15236001,0.003945000000000001,49.058,7.4401,0.038221,0.010939,1.8713,8.6,0.4518,0.0058630002,0.007861,0.10257999999999999,0.0058630002,131.86,64.928001,0.009316,1.3494,67.85,-0.069852,-0.037438001,2.3619,0.24739,0.13441,1.2747,1.3945,7208.7998,0.013483000000000002,0.007718000000000001,0.98651999,0.09399600000000001,5.452999999999999,5.6216,48.396999,7.5418,5.7587
0.002091,0.71809,-0.086936,0.8032199999999999,-105.43,-0.7219800000000001,0.002091,0.39258000000000004,1.2513,0.28191,0.0238,0.004734,0.023367001000000002,0.002091,8964.3,0.040717,1.3926,0.002091,0.0016719999999999999,58.115002000000004,1.0955,0.0,0.0016719999999999999,0.003921,-0.71988,0.040717,0.0,-0.13476,5.0145,0.57015002,0.0033430001,151.2,2.414,1.4852,0.026879000000000004,1.2513,0.85321,0.46431999999999995,0.021481,0.051896000000000005,0.8817299999999999,0.0,96.82800300000001,38.713001,0.010498,0.35229,68.182,-0.027147000000000004,-0.021695999,0.49417,0.4418,0.41425,0.43696999999999997,0.71973,-8989.2998,0.14765,0.007418999999999999,0.87062001,0.64708,6.2807,9.4284,128.88,2.8322,1.9395
0.0035659999999999997,0.35772,0.16468,1.4998,-54.159,0.02246,0.006823999999999999,1.7890000000000001,1.0407,0.6399600000000001,0.006823999999999999,0.020709,0.033284001,0.006823999999999999,2991.9,0.122,2.7955,0.006823999999999999,0.005204,96.14299799999999,1.0851,0.025814,0.0027199999999999998,0.042652999999999996,0.6399600000000001,0.11289,0.20488,0.32558000000000004,5.0235,0.24913999,0.005204,95.458,3.8237,0.072162,0.025814,1.3211,5.2757,0.6681699999999999,0.019688001,0.10432999999999999,0.18778,0.019688001,128.0,31.860001,0.010324,0.45166000000000006,100.05,-0.011003,-0.0083919996,1.3815,0.32950999999999997,0.26153000000000004,1.2652,1.321,17385.0,0.039067999,0.005572,0.96092999,0.044081,3.7964,11.456,91.728996,3.9791,2.5922
0.030815,0.80729,-0.061284000000000005,0.8999799999999999,-10324.0,0.0,0.03966,0.25128,3.1269,0.20285,0.056135000000000004,0.064726,0.024179,0.03966,3897.3,0.093654,1.2387,0.03966,0.012683,26.576999999999998,0.9407200000000001,0.052572,0.0098550003,0.050019,0.13238,0.08269800000000001,3.1910000000000003,-0.13663,4.0271,0.23634000000000002,0.017755,72.501,5.0448,3.8289999999999997,0.042178,3.1269,2.9529,0.3125,0.013489,0.11317,0.304,0.016813001,56.276001,29.698999,0.13534000000000002,0.5284,26.885,0.016625,0.005317000200000001,0.68309,0.61274,0.19822,0.45225,0.6967,-652.22998,0.013488,0.15191,0.99383003,0.54052,13.734000000000002,12.29,71.523003,5.1032,6.9713
0.08232300000000001,0.46321999999999997,0.37844,2.3072,-8.815899999999997,0.2086,0.10440999999999999,1.1504,1.0512,0.53291,0.10440999999999999,0.36065,0.086488999,0.10440999999999999,1153.2,0.3165,2.1588,0.10440999999999999,0.06159200099999999,88.574997,1.2214,0.094999,0.048565,0.26999,0.53291,0.26883,0.58914,1.1396,4.3677,0.25799,0.06159200099999999,65.529,5.5701,0.20508,0.094999,1.7558,1.4769,0.7066399999999999,0.056042000999999994,0.10857,0.111,0.056042000999999994,137.05,48.478001,0.20012,0.88628,93.11399999999999,0.052795,0.031145001000000002,1.4419,0.28949,0.17953,1.6048,2.128,8824.4004,0.04874,0.15448,0.95125997,0.326,4.1208,7.5291,62.334998999999996,5.8555,5.1048
